id,text,rating,sentiment_score,pseudo_label,label,pos_keywords,neg_keywords,needs_review
589,"cảnh thì đẹp đó, nhưng giá cả hơi mắc nha",1,0.3014023542199417,NEU,NEU,['đẹp'],['mắc'],NO
588,quang cảnh không đẹp cho lắm,4,-0.6436914900830292,NEU,NEU,[],['không đẹp'],NO
586,ok tốt nhaa,3,0.0035740839717615935,NEU,NEU,[],[],YES
584,gần mà không ok lắm,3,-0.5324224253118581,NEU,NEU,[],[],YES
583,khá khê nha,3,0.40586168602050243,NEU,NEU,[],[],YES
582,một nơi linh thiêng,5,0.00850341115847808,POS,POS,[],[],NO
577,cũng ok á mn,3,0.013628656612196366,NEU,NEU,[],[],YES
576,okkkkkkkkzz,3,0.0,NEU,NEU,[],[],YES
575,Hài lòng với chuyến đi. Sẽ giới thiệu cho bạn bè.,4,0.32591119221074966,POS,POS,['hài lòng'],[],NO
574,"Khá ổn, cảnh đẹp, dịch vụ tốt. Đáng để đi.",4,1.0,POS,POS,"['cảnh đẹp', 'dịch vụ tốt', 'đáng để đi']",[],NO
570,Rất tốt! Có vài điểm nhỏ cần cải thiện nhưng nhìn chung ok.,4,0.005375925758798361,POS,POS,[],[],NO
572,"Được, nhưng kỳ vọng cao hơn một chút.",3,-0.9693408901656572,NEU,NEU,[],[],YES
573,"Tốt! Giá cả hợp lý, trải nghiệm đáng nhớ.",4,0.8,POS,POS,['đáng nhớ'],[],NO
571,"Xuất sắc! Dịch vụ tốt, cảnh đẹp. Sẽ quay lại!",5,1.0,POS,POS,"['cảnh đẹp', 'sẽ quay lại', 'xuất sắc', 'dịch vụ tốt']",[],NO
562,Rất tốt! Có vài điểm nhỏ cần cải thiện nhưng nhìn chung ok.,4,0.005375925758798361,POS,POS,[],[],NO
569,Hài lòng với chuyến đi. Sẽ giới thiệu cho bạn bè.,4,0.32591119221074966,POS,POS,['hài lòng'],[],NO
567,"Tốt! Giá cả hợp lý, trải nghiệm đáng nhớ.",4,0.8,POS,POS,['đáng nhớ'],[],NO
563,"Tốt! Giá cả hợp lý, trải nghiệm đáng nhớ.",4,0.8,POS,POS,['đáng nhớ'],[],NO
568,Hài lòng với chuyến đi. Sẽ giới thiệu cho bạn bè.,4,0.32591119221074966,POS,POS,['hài lòng'],[],NO
566,"Xuất sắc! Dịch vụ tốt, cảnh đẹp. Sẽ quay lại!",5,1.0,POS,POS,"['cảnh đẹp', 'sẽ quay lại', 'xuất sắc', 'dịch vụ tốt']",[],NO
565,"Khá ổn, cảnh đẹp, dịch vụ tốt. Đáng để đi.",4,1.0,POS,POS,"['cảnh đẹp', 'dịch vụ tốt', 'đáng để đi']",[],NO
564,"Tốt! Giá cả hợp lý, trải nghiệm đáng nhớ.",4,0.8,POS,POS,['đáng nhớ'],[],NO
561,Rất tốt! Có vài điểm nhỏ cần cải thiện nhưng nhìn chung ok.,4,0.005375925758798361,POS,POS,[],[],NO
559,Rất tốt! Có vài điểm nhỏ cần cải thiện nhưng nhìn chung ok.,4,0.005375925758798361,POS,POS,[],[],NO
560,"Khá ổn, cảnh đẹp, dịch vụ tốt. Đáng để đi.",4,1.0,POS,POS,"['cảnh đẹp', 'dịch vụ tốt', 'đáng để đi']",[],NO
558,Rất tốt! Có vài điểm nhỏ cần cải thiện nhưng nhìn chung ok.,4,0.005375925758798361,POS,POS,[],[],NO
555,"Khá ổn, cảnh đẹp, dịch vụ tốt. Đáng để đi.",4,1.0,POS,POS,"['cảnh đẹp', 'dịch vụ tốt', 'đáng để đi']",[],NO
556,Tuyệt vời! Trải nghiệm không thể quên. Rất recommend!,5,1.0,POS,POS,"['recommend', 'tuyệt vời']",[],NO
557,"Tốt! Giá cả hợp lý, trải nghiệm đáng nhớ.",4,0.8,POS,POS,['đáng nhớ'],[],NO
554,"Xuất sắc! Dịch vụ tốt, cảnh đẹp. Sẽ quay lại!",5,1.0,POS,POS,"['cảnh đẹp', 'sẽ quay lại', 'xuất sắc', 'dịch vụ tốt']",[],NO
553,"Tuyệt vời quá! Mọi thứ đều tốt, rất hài lòng.",5,1.0,POS,POS,"['rất hài lòng', 'tuyệt vời']",[],NO
551,"Xuất sắc! Dịch vụ tốt, cảnh đẹp. Sẽ quay lại!",5,1.0,POS,POS,"['cảnh đẹp', 'sẽ quay lại', 'xuất sắc', 'dịch vụ tốt']",[],NO
550,Rất tốt! Có vài điểm nhỏ cần cải thiện nhưng nhìn chung ok.,4,0.005375925758798361,POS,POS,[],[],NO
552,"Khá ổn, cảnh đẹp, dịch vụ tốt. Đáng để đi.",4,1.0,POS,POS,"['cảnh đẹp', 'dịch vụ tốt', 'đáng để đi']",[],NO
549,"Tốt! Giá cả hợp lý, trải nghiệm đáng nhớ.",4,0.8,POS,POS,['đáng nhớ'],[],NO
548,Tuyệt vời! Trải nghiệm không thể quên. Rất recommend!,5,1.0,POS,POS,"['recommend', 'tuyệt vời']",[],NO
547,Rất tốt! Có vài điểm nhỏ cần cải thiện nhưng nhìn chung ok.,4,0.005375925758798361,POS,POS,[],[],NO
546,"Khá ổn, cảnh đẹp, dịch vụ tốt. Đáng để đi.",4,1.0,POS,POS,"['cảnh đẹp', 'dịch vụ tốt', 'đáng để đi']",[],NO
545,Rất tốt! Có vài điểm nhỏ cần cải thiện nhưng nhìn chung ok.,4,0.005375925758798361,POS,POS,[],[],NO
544,"Tốt! Giá cả hợp lý, trải nghiệm đáng nhớ.",4,0.8,POS,POS,['đáng nhớ'],[],NO
542,"Tốt! Giá cả hợp lý, trải nghiệm đáng nhớ.",4,0.8,POS,POS,['đáng nhớ'],[],NO
543,Hài lòng với chuyến đi. Sẽ giới thiệu cho bạn bè.,4,0.32591119221074966,POS,POS,['hài lòng'],[],NO
540,Hài lòng với chuyến đi. Sẽ giới thiệu cho bạn bè.,4,0.32591119221074966,POS,POS,['hài lòng'],[],NO
539,"Khá ổn, cảnh đẹp, dịch vụ tốt. Đáng để đi.",4,1.0,POS,POS,"['cảnh đẹp', 'dịch vụ tốt', 'đáng để đi']",[],NO
541,"Tốt! Giá cả hợp lý, trải nghiệm đáng nhớ.",4,0.8,POS,POS,['đáng nhớ'],[],NO
536,Tuyệt vời! Trải nghiệm không thể quên. Rất recommend!,5,1.0,POS,POS,"['recommend', 'tuyệt vời']",[],NO
535,"Tốt! Giá cả hợp lý, trải nghiệm đáng nhớ.",4,0.8,POS,POS,['đáng nhớ'],[],NO
538,Tuyệt vời! Trải nghiệm không thể quên. Rất recommend!,5,1.0,POS,POS,"['recommend', 'tuyệt vời']",[],NO
532,"Tốt! Giá cả hợp lý, trải nghiệm đáng nhớ.",4,0.8,POS,POS,['đáng nhớ'],[],NO
534,"Tuyệt vời quá! Mọi thứ đều tốt, rất hài lòng.",5,1.0,POS,POS,"['rất hài lòng', 'tuyệt vời']",[],NO
537,"Tốt! Giá cả hợp lý, trải nghiệm đáng nhớ.",4,0.8,POS,POS,['đáng nhớ'],[],NO
533,"Tốt! Giá cả hợp lý, trải nghiệm đáng nhớ.",4,0.8,POS,POS,['đáng nhớ'],[],NO
530,Rất tốt! Có vài điểm nhỏ cần cải thiện nhưng nhìn chung ok.,4,0.005375925758798361,POS,POS,[],[],NO
531,"Khá ổn, cảnh đẹp, dịch vụ tốt. Đáng để đi.",4,1.0,POS,POS,"['cảnh đẹp', 'dịch vụ tốt', 'đáng để đi']",[],NO
528,Hài lòng với chuyến đi. Sẽ giới thiệu cho bạn bè.,4,0.32591119221074966,POS,POS,['hài lòng'],[],NO
529,Hài lòng với chuyến đi. Sẽ giới thiệu cho bạn bè.,4,0.32591119221074966,POS,POS,['hài lòng'],[],NO
527,"Xuất sắc! Dịch vụ tốt, cảnh đẹp. Sẽ quay lại!",5,1.0,POS,POS,"['cảnh đẹp', 'sẽ quay lại', 'xuất sắc', 'dịch vụ tốt']",[],NO
526,"Khá ổn, cảnh đẹp, dịch vụ tốt. Đáng để đi.",4,1.0,POS,POS,"['cảnh đẹp', 'dịch vụ tốt', 'đáng để đi']",[],NO
525,"Khá ổn, cảnh đẹp, dịch vụ tốt. Đáng để đi.",4,1.0,POS,POS,"['cảnh đẹp', 'dịch vụ tốt', 'đáng để đi']",[],NO
524,"Tốt! Giá cả hợp lý, trải nghiệm đáng nhớ.",4,0.8,POS,POS,['đáng nhớ'],[],NO
522,Hài lòng với chuyến đi. Sẽ giới thiệu cho bạn bè.,4,0.32591119221074966,POS,POS,['hài lòng'],[],NO
523,"Tốt! Giá cả hợp lý, trải nghiệm đáng nhớ.",4,0.8,POS,POS,['đáng nhớ'],[],NO
521,"Khá ổn, cảnh đẹp, dịch vụ tốt. Đáng để đi.",4,1.0,POS,POS,"['cảnh đẹp', 'dịch vụ tốt', 'đáng để đi']",[],NO
520,Hài lòng với chuyến đi. Sẽ giới thiệu cho bạn bè.,4,0.32591119221074966,POS,POS,['hài lòng'],[],NO
518,Hài lòng với chuyến đi. Sẽ giới thiệu cho bạn bè.,4,0.32591119221074966,POS,POS,['hài lòng'],[],NO
519,"Tốt! Giá cả hợp lý, trải nghiệm đáng nhớ.",4,0.8,POS,POS,['đáng nhớ'],[],NO
516,"Tốt! Giá cả hợp lý, trải nghiệm đáng nhớ.",4,0.8,POS,POS,['đáng nhớ'],[],NO
517,"Tốt! Giá cả hợp lý, trải nghiệm đáng nhớ.",4,0.8,POS,POS,['đáng nhớ'],[],NO
514,"Tuyệt vời quá! Mọi thứ đều tốt, rất hài lòng.",5,1.0,POS,POS,"['rất hài lòng', 'tuyệt vời']",[],NO
515,"Tốt! Giá cả hợp lý, trải nghiệm đáng nhớ.",4,0.8,POS,POS,['đáng nhớ'],[],NO
513,"Tạm ổn, không quá đặc biệt nhưng cũng không tệ.",3,0.5590751845033435,NEU,NEU,['không tệ'],[],YES
512,"Khá ổn, cảnh đẹp, dịch vụ tốt. Đáng để đi.",4,1.0,POS,POS,"['cảnh đẹp', 'dịch vụ tốt', 'đáng để đi']",[],NO
511,"Tốt! Giá cả hợp lý, trải nghiệm đáng nhớ.",4,0.8,POS,POS,['đáng nhớ'],[],NO
510,"Khá ổn, cảnh đẹp, dịch vụ tốt. Đáng để đi.",4,1.0,POS,POS,"['cảnh đẹp', 'dịch vụ tốt', 'đáng để đi']",[],NO
509,"Xuất sắc! Dịch vụ tốt, cảnh đẹp. Sẽ quay lại!",5,1.0,POS,POS,"['cảnh đẹp', 'sẽ quay lại', 'xuất sắc', 'dịch vụ tốt']",[],NO
508,Rất tốt! Có vài điểm nhỏ cần cải thiện nhưng nhìn chung ok.,4,0.005375925758798361,POS,POS,[],[],NO
507,"Khá ổn, cảnh đẹp, dịch vụ tốt. Đáng để đi.",4,1.0,POS,POS,"['cảnh đẹp', 'dịch vụ tốt', 'đáng để đi']",[],NO
505,"Tuyệt vời quá! Mọi thứ đều tốt, rất hài lòng.",5,1.0,POS,POS,"['rất hài lòng', 'tuyệt vời']",[],NO
506,Hài lòng với chuyến đi. Sẽ giới thiệu cho bạn bè.,4,0.32591119221074966,POS,POS,['hài lòng'],[],NO
503,"Tuyệt vời quá! Mọi thứ đều tốt, rất hài lòng.",5,1.0,POS,POS,"['rất hài lòng', 'tuyệt vời']",[],NO
504,"Tốt! Giá cả hợp lý, trải nghiệm đáng nhớ.",4,0.8,POS,POS,['đáng nhớ'],[],NO
502,"Ổn, giá hơi cao so với những gì nhận được.",3,0.05513217071721144,NEU,NEU,[],[],YES
501,Tuyệt vời! Trải nghiệm không thể quên. Rất recommend!,5,1.0,POS,POS,"['recommend', 'tuyệt vời']",[],NO
500,"Tạm ổn, không quá đặc biệt nhưng cũng không tệ.",3,0.5590751845033435,NEU,NEU,['không tệ'],[],YES
499,Rất tốt! Có vài điểm nhỏ cần cải thiện nhưng nhìn chung ok.,4,0.005375925758798361,POS,POS,[],[],NO
498,"Khá ổn, cảnh đẹp, dịch vụ tốt. Đáng để đi.",4,1.0,POS,POS,"['cảnh đẹp', 'dịch vụ tốt', 'đáng để đi']",[],NO
497,"Khá ổn, cảnh đẹp, dịch vụ tốt. Đáng để đi.",4,1.0,POS,POS,"['cảnh đẹp', 'dịch vụ tốt', 'đáng để đi']",[],NO
496,Rất tốt! Có vài điểm nhỏ cần cải thiện nhưng nhìn chung ok.,4,0.005375925758798361,POS,POS,[],[],NO
495,"Tốt! Giá cả hợp lý, trải nghiệm đáng nhớ.",4,0.8,POS,POS,['đáng nhớ'],[],NO
494,"Ổn, giá hơi cao so với những gì nhận được.",3,0.05513217071721144,NEU,NEU,[],[],YES
493,Hài lòng với chuyến đi. Sẽ giới thiệu cho bạn bè.,4,0.32591119221074966,POS,POS,['hài lòng'],[],NO
492,Rất tốt! Có vài điểm nhỏ cần cải thiện nhưng nhìn chung ok.,4,0.005375925758798361,POS,POS,[],[],NO
491,Hài lòng với chuyến đi. Sẽ giới thiệu cho bạn bè.,4,0.32591119221074966,POS,POS,['hài lòng'],[],NO
489,"Tuyệt vời quá! Mọi thứ đều tốt, rất hài lòng.",5,1.0,POS,POS,"['rất hài lòng', 'tuyệt vời']",[],NO
490,"Tốt! Giá cả hợp lý, trải nghiệm đáng nhớ.",4,0.8,POS,POS,['đáng nhớ'],[],NO
488,"Xuất sắc! Dịch vụ tốt, cảnh đẹp. Sẽ quay lại!",5,1.0,POS,POS,"['cảnh đẹp', 'sẽ quay lại', 'xuất sắc', 'dịch vụ tốt']",[],NO
487,Tuyệt vời! Trải nghiệm không thể quên. Rất recommend!,5,1.0,POS,POS,"['recommend', 'tuyệt vời']",[],NO
486,Rất tốt! Có vài điểm nhỏ cần cải thiện nhưng nhìn chung ok.,4,0.005375925758798361,POS,POS,[],[],NO
485,"Khá ổn, cảnh đẹp, dịch vụ tốt. Đáng để đi.",4,1.0,POS,POS,"['cảnh đẹp', 'dịch vụ tốt', 'đáng để đi']",[],NO
484,Hoàn hảo! Đáng đồng tiền bát gạo. 5 sao xứng đáng!,5,1.0,POS,POS,"['hoàn hảo', 'xứng đáng']",[],NO
483,Hài lòng với chuyến đi. Sẽ giới thiệu cho bạn bè.,4,0.32591119221074966,POS,POS,['hài lòng'],[],NO
482,"Tốt! Giá cả hợp lý, trải nghiệm đáng nhớ.",4,0.8,POS,POS,['đáng nhớ'],[],NO
481,"Khá ổn, cảnh đẹp, dịch vụ tốt. Đáng để đi.",4,1.0,POS,POS,"['cảnh đẹp', 'dịch vụ tốt', 'đáng để đi']",[],NO
480,"Khá ổn, cảnh đẹp, dịch vụ tốt. Đáng để đi.",4,1.0,POS,POS,"['cảnh đẹp', 'dịch vụ tốt', 'đáng để đi']",[],NO
479,Hài lòng với chuyến đi. Sẽ giới thiệu cho bạn bè.,4,0.32591119221074966,POS,POS,['hài lòng'],[],NO
478,Rất tốt! Có vài điểm nhỏ cần cải thiện nhưng nhìn chung ok.,4,0.005375925758798361,POS,POS,[],[],NO
477,"Tuyệt vời quá! Mọi thứ đều tốt, rất hài lòng.",5,1.0,POS,POS,"['rất hài lòng', 'tuyệt vời']",[],NO
476,Hoàn hảo! Đáng đồng tiền bát gạo. 5 sao xứng đáng!,5,1.0,POS,POS,"['hoàn hảo', 'xứng đáng']",[],NO
475,"Ổn, giá hơi cao so với những gì nhận được.",3,0.05513217071721144,NEU,NEU,[],[],YES
474,Rất tốt! Có vài điểm nhỏ cần cải thiện nhưng nhìn chung ok.,4,0.005375925758798361,POS,POS,[],[],NO
473,Tuyệt vời! Trải nghiệm không thể quên. Rất recommend!,5,1.0,POS,POS,"['recommend', 'tuyệt vời']",[],NO
472,"Khá ổn, cảnh đẹp, dịch vụ tốt. Đáng để đi.",4,1.0,POS,POS,"['cảnh đẹp', 'dịch vụ tốt', 'đáng để đi']",[],NO
470,Hài lòng với chuyến đi. Sẽ giới thiệu cho bạn bè.,4,0.32591119221074966,POS,POS,['hài lòng'],[],NO
471,"Tốt! Giá cả hợp lý, trải nghiệm đáng nhớ.",4,0.8,POS,POS,['đáng nhớ'],[],NO
469,Rất tốt! Có vài điểm nhỏ cần cải thiện nhưng nhìn chung ok.,4,0.005375925758798361,POS,POS,[],[],NO
468,"Tốt! Giá cả hợp lý, trải nghiệm đáng nhớ.",4,0.8,POS,POS,['đáng nhớ'],[],NO
467,Hài lòng với chuyến đi. Sẽ giới thiệu cho bạn bè.,4,0.32591119221074966,POS,POS,['hài lòng'],[],NO
466,"Tốt! Giá cả hợp lý, trải nghiệm đáng nhớ.",4,0.8,POS,POS,['đáng nhớ'],[],NO
464,Tuyệt vời! Trải nghiệm không thể quên. Rất recommend!,5,1.0,POS,POS,"['recommend', 'tuyệt vời']",[],NO
465,"Khá ổn, cảnh đẹp, dịch vụ tốt. Đáng để đi.",4,1.0,POS,POS,"['cảnh đẹp', 'dịch vụ tốt', 'đáng để đi']",[],NO
462,Rất tốt! Có vài điểm nhỏ cần cải thiện nhưng nhìn chung ok.,4,0.005375925758798361,POS,POS,[],[],NO
463,"Xuất sắc! Dịch vụ tốt, cảnh đẹp. Sẽ quay lại!",5,1.0,POS,POS,"['cảnh đẹp', 'sẽ quay lại', 'xuất sắc', 'dịch vụ tốt']",[],NO
461,Hài lòng với chuyến đi. Sẽ giới thiệu cho bạn bè.,4,0.32591119221074966,POS,POS,['hài lòng'],[],NO
460,Hài lòng với chuyến đi. Sẽ giới thiệu cho bạn bè.,4,0.32591119221074966,POS,POS,['hài lòng'],[],NO
457,Hài lòng với chuyến đi. Sẽ giới thiệu cho bạn bè.,4,0.32591119221074966,POS,POS,['hài lòng'],[],NO
459,"Khá ổn, cảnh đẹp, dịch vụ tốt. Đáng để đi.",4,1.0,POS,POS,"['cảnh đẹp', 'dịch vụ tốt', 'đáng để đi']",[],NO
458,Rất tốt! Có vài điểm nhỏ cần cải thiện nhưng nhìn chung ok.,4,0.005375925758798361,POS,POS,[],[],NO
456,Hài lòng với chuyến đi. Sẽ giới thiệu cho bạn bè.,4,0.32591119221074966,POS,POS,['hài lòng'],[],NO
455,"Khá ổn, cảnh đẹp, dịch vụ tốt. Đáng để đi.",4,1.0,POS,POS,"['cảnh đẹp', 'dịch vụ tốt', 'đáng để đi']",[],NO
454,"Xuất sắc! Dịch vụ tốt, cảnh đẹp. Sẽ quay lại!",5,1.0,POS,POS,"['cảnh đẹp', 'sẽ quay lại', 'xuất sắc', 'dịch vụ tốt']",[],NO
445,"Bình thường, có thể đi thử một lần.",3,0.7852795154948566,NEU,NEU,[],[],YES
450,"Tốt! Giá cả hợp lý, trải nghiệm đáng nhớ.",4,0.8,POS,POS,['đáng nhớ'],[],NO
452,Tuyệt vời! Trải nghiệm không thể quên. Rất recommend!,5,1.0,POS,POS,"['recommend', 'tuyệt vời']",[],NO
451,Rất tốt! Có vài điểm nhỏ cần cải thiện nhưng nhìn chung ok.,4,0.005375925758798361,POS,POS,[],[],NO
448,"Khá ổn, cảnh đẹp, dịch vụ tốt. Đáng để đi.",4,1.0,POS,POS,"['cảnh đẹp', 'dịch vụ tốt', 'đáng để đi']",[],NO
446,Rất tốt! Có vài điểm nhỏ cần cải thiện nhưng nhìn chung ok.,4,0.005375925758798361,POS,POS,[],[],NO
447,"Tốt! Giá cả hợp lý, trải nghiệm đáng nhớ.",4,0.8,POS,POS,['đáng nhớ'],[],NO
453,Rất tốt! Có vài điểm nhỏ cần cải thiện nhưng nhìn chung ok.,4,0.005375925758798361,POS,POS,[],[],NO
449,"Khá ổn, cảnh đẹp, dịch vụ tốt. Đáng để đi.",4,1.0,POS,POS,"['cảnh đẹp', 'dịch vụ tốt', 'đáng để đi']",[],NO
443,"Khá ổn, cảnh đẹp, dịch vụ tốt. Đáng để đi.",4,1.0,POS,POS,"['cảnh đẹp', 'dịch vụ tốt', 'đáng để đi']",[],NO
442,Hài lòng với chuyến đi. Sẽ giới thiệu cho bạn bè.,4,0.32591119221074966,POS,POS,['hài lòng'],[],NO
434,Hài lòng với chuyến đi. Sẽ giới thiệu cho bạn bè.,4,0.32591119221074966,POS,POS,['hài lòng'],[],NO
439,Rất tốt! Có vài điểm nhỏ cần cải thiện nhưng nhìn chung ok.,4,0.005375925758798361,POS,POS,[],[],NO
441,"Tốt! Giá cả hợp lý, trải nghiệm đáng nhớ.",4,0.8,POS,POS,['đáng nhớ'],[],NO
435,"Tốt! Giá cả hợp lý, trải nghiệm đáng nhớ.",4,0.8,POS,POS,['đáng nhớ'],[],NO
436,"Tốt! Giá cả hợp lý, trải nghiệm đáng nhớ.",4,0.8,POS,POS,['đáng nhớ'],[],NO
437,"Khá ổn, cảnh đẹp, dịch vụ tốt. Đáng để đi.",4,1.0,POS,POS,"['cảnh đẹp', 'dịch vụ tốt', 'đáng để đi']",[],NO
440,Hài lòng với chuyến đi. Sẽ giới thiệu cho bạn bè.,4,0.32591119221074966,POS,POS,['hài lòng'],[],NO
438,Tuyệt vời! Trải nghiệm không thể quên. Rất recommend!,5,1.0,POS,POS,"['recommend', 'tuyệt vời']",[],NO
444,Tuyệt vời! Trải nghiệm không thể quên. Rất recommend!,5,1.0,POS,POS,"['recommend', 'tuyệt vời']",[],NO
431,Hài lòng với chuyến đi. Sẽ giới thiệu cho bạn bè.,4,0.32591119221074966,POS,POS,['hài lòng'],[],NO
433,Hài lòng với chuyến đi. Sẽ giới thiệu cho bạn bè.,4,0.32591119221074966,POS,POS,['hài lòng'],[],NO
432,Hoàn hảo! Đáng đồng tiền bát gạo. 5 sao xứng đáng!,5,1.0,POS,POS,"['hoàn hảo', 'xứng đáng']",[],NO
430,Hài lòng với chuyến đi. Sẽ giới thiệu cho bạn bè.,4,0.32591119221074966,POS,POS,['hài lòng'],[],NO
428,"Khá ổn, cảnh đẹp, dịch vụ tốt. Đáng để đi.",4,1.0,POS,POS,"['cảnh đẹp', 'dịch vụ tốt', 'đáng để đi']",[],NO
427,Rất tốt! Có vài điểm nhỏ cần cải thiện nhưng nhìn chung ok.,4,0.005375925758798361,POS,POS,[],[],NO
426,"Tốt! Giá cả hợp lý, trải nghiệm đáng nhớ.",4,0.8,POS,POS,['đáng nhớ'],[],NO
424,Rất tốt! Có vài điểm nhỏ cần cải thiện nhưng nhìn chung ok.,4,0.005375925758798361,POS,POS,[],[],NO
423,"Được, nhưng kỳ vọng cao hơn một chút.",3,-0.9693408901656572,NEU,NEU,[],[],YES
425,Rất tốt! Có vài điểm nhỏ cần cải thiện nhưng nhìn chung ok.,4,0.005375925758798361,POS,POS,[],[],NO
429,Hài lòng với chuyến đi. Sẽ giới thiệu cho bạn bè.,4,0.32591119221074966,POS,POS,['hài lòng'],[],NO
421,"Ổn, giá hơi cao so với những gì nhận được.",3,0.05513217071721144,NEU,NEU,[],[],YES
422,"Xuất sắc! Dịch vụ tốt, cảnh đẹp. Sẽ quay lại!",5,1.0,POS,POS,"['cảnh đẹp', 'sẽ quay lại', 'xuất sắc', 'dịch vụ tốt']",[],NO
420,"Xuất sắc! Dịch vụ tốt, cảnh đẹp. Sẽ quay lại!",5,1.0,POS,POS,"['cảnh đẹp', 'sẽ quay lại', 'xuất sắc', 'dịch vụ tốt']",[],NO
418,Hài lòng với chuyến đi. Sẽ giới thiệu cho bạn bè.,4,0.32591119221074966,POS,POS,['hài lòng'],[],NO
417,"Tốt! Giá cả hợp lý, trải nghiệm đáng nhớ.",4,0.8,POS,POS,['đáng nhớ'],[],NO
419,Rất tốt! Có vài điểm nhỏ cần cải thiện nhưng nhìn chung ok.,4,0.005375925758798361,POS,POS,[],[],NO
414,Rất tốt! Có vài điểm nhỏ cần cải thiện nhưng nhìn chung ok.,4,0.005375925758798361,POS,POS,[],[],NO
412,Hài lòng với chuyến đi. Sẽ giới thiệu cho bạn bè.,4,0.32591119221074966,POS,POS,['hài lòng'],[],NO
415,Hài lòng với chuyến đi. Sẽ giới thiệu cho bạn bè.,4,0.32591119221074966,POS,POS,['hài lòng'],[],NO
413,Tuyệt vời! Trải nghiệm không thể quên. Rất recommend!,5,1.0,POS,POS,"['recommend', 'tuyệt vời']",[],NO
416,Rất tốt! Có vài điểm nhỏ cần cải thiện nhưng nhìn chung ok.,4,0.005375925758798361,POS,POS,[],[],NO
411,"Khá ổn, cảnh đẹp, dịch vụ tốt. Đáng để đi.",4,1.0,POS,POS,"['cảnh đẹp', 'dịch vụ tốt', 'đáng để đi']",[],NO
410,Tuyệt vời! Trải nghiệm không thể quên. Rất recommend!,5,1.0,POS,POS,"['recommend', 'tuyệt vời']",[],NO
409,Tuyệt vời! Trải nghiệm không thể quên. Rất recommend!,5,1.0,POS,POS,"['recommend', 'tuyệt vời']",[],NO
408,Rất tốt! Có vài điểm nhỏ cần cải thiện nhưng nhìn chung ok.,4,0.005375925758798361,POS,POS,[],[],NO
407,Rất tốt! Có vài điểm nhỏ cần cải thiện nhưng nhìn chung ok.,4,0.005375925758798361,POS,POS,[],[],NO
406,Rất tốt! Có vài điểm nhỏ cần cải thiện nhưng nhìn chung ok.,4,0.005375925758798361,POS,POS,[],[],NO
405,Hoàn hảo! Đáng đồng tiền bát gạo. 5 sao xứng đáng!,5,1.0,POS,POS,"['hoàn hảo', 'xứng đáng']",[],NO
404,Rất tốt! Có vài điểm nhỏ cần cải thiện nhưng nhìn chung ok.,4,0.005375925758798361,POS,POS,[],[],NO
403,okkkkaaaaa,2,0.003007217626117775,NEG,NEG,[],[],NO
402,giá cả hơi đắt,2,-0.502230798215057,NEG,NEG,[],['đắt'],NO
401,nên trải nghiệm,4,-0.9111654104881282,NEU,NEU,[],[],NO
400,cái này ok nhaa,4,0.007386860913332072,POS,POS,[],[],NO
399,Rất tốt! Có vài điểm nhỏ cần cải thiện nhưng nhìn chung ok.,4,0.005375925758798361,POS,POS,[],[],NO
398,"Tốt! Giá cả hợp lý, trải nghiệm đáng nhớ.",4,0.8,POS,POS,['đáng nhớ'],[],NO
397,Hài lòng với chuyến đi. Sẽ giới thiệu cho bạn bè.,4,0.32591119221074966,POS,POS,['hài lòng'],[],NO
396,"Bình thường, có thể đi thử một lần.",3,0.7852795154948566,NEU,NEU,[],[],YES
395,Hài lòng với chuyến đi. Sẽ giới thiệu cho bạn bè.,4,0.32591119221074966,POS,POS,['hài lòng'],[],NO
394,Hoàn hảo! Đáng đồng tiền bát gạo. 5 sao xứng đáng!,5,1.0,POS,POS,"['hoàn hảo', 'xứng đáng']",[],NO
391,Rất tốt! Có vài điểm nhỏ cần cải thiện nhưng nhìn chung ok.,4,0.005375925758798361,POS,POS,[],[],NO
393,Hài lòng với chuyến đi. Sẽ giới thiệu cho bạn bè.,4,0.32591119221074966,POS,POS,['hài lòng'],[],NO
392,Rất tốt! Có vài điểm nhỏ cần cải thiện nhưng nhìn chung ok.,4,0.005375925758798361,POS,POS,[],[],NO
390,Rất tốt! Có vài điểm nhỏ cần cải thiện nhưng nhìn chung ok.,4,0.005375925758798361,POS,POS,[],[],NO
387,Rất tốt! Có vài điểm nhỏ cần cải thiện nhưng nhìn chung ok.,4,0.005375925758798361,POS,POS,[],[],NO
382,Hoàn hảo! Đáng đồng tiền bát gạo. 5 sao xứng đáng!,5,1.0,POS,POS,"['hoàn hảo', 'xứng đáng']",[],NO
386,Rất tốt! Có vài điểm nhỏ cần cải thiện nhưng nhìn chung ok.,4,0.005375925758798361,POS,POS,[],[],NO
388,Hài lòng với chuyến đi. Sẽ giới thiệu cho bạn bè.,4,0.32591119221074966,POS,POS,['hài lòng'],[],NO
383,Hài lòng với chuyến đi. Sẽ giới thiệu cho bạn bè.,4,0.32591119221074966,POS,POS,['hài lòng'],[],NO
384,Hoàn hảo! Đáng đồng tiền bát gạo. 5 sao xứng đáng!,5,1.0,POS,POS,"['hoàn hảo', 'xứng đáng']",[],NO
385,"Khá ổn, cảnh đẹp, dịch vụ tốt. Đáng để đi.",4,1.0,POS,POS,"['cảnh đẹp', 'dịch vụ tốt', 'đáng để đi']",[],NO
